id,brand,supplier_sku,review_status,publication_approved,representative_group,source_url,findings
oppein-ply-gss-wdc2430,OPPEIN,PLY-GSS-WDC2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-gss-wdc2430-wall-diagonal-cabinet-12178,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wdc2430,OPPEIN,PB-MNW-WDC2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wdc2430-wall-diagonal-cabinet-18741,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-wdc2442,OPPEIN,PLY-SSW-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-ssw-wdc2442-wall-diagonal-cabinet-12588,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-wdc2436,OPPEIN,PLY-SSW-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-ssw-wdc2436-wall-diagonal-cabinet-12587,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wdc2442,OPPEIN,PLY-MNW-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wdc2442-wall-diagonal-cabinet-14048,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-bss-wdc2436,OPPEIN,PB-BSS-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-bss-wdc2436-wall-diagonal-cabinet-17787,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wdc2436,OPPEIN,PB-MNW-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wdc2436-wall-diagonal-cabinet-18742,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wdc2436,OPPEIN,PLY-MNW-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wdc2436-wall-diagonal-cabinet-14047,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-wdc2442,OPPEIN,PLY-WSS-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-wss-wdc2442-wall-diagonal-cabinet-10013,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-wdc2430,OPPEIN,PLY-WSS-WDC2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-wss-wdc2430-wall-diagonal-cabinet-10014,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wdc2442,OPPEIN,PB-MNW-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wdc2442-wall-diagonal-cabinet-18743,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wdc2436,OPPEIN,PB-PGW-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wdc2436-wall-diagonal-cabinet-18195,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-wdc2436,OPPEIN,PLY-GSS-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-gss-wdc2436-wall-diagonal-cabinet-12179,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-wdc2412,OPPEIN,PB-SSW-WDC2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-ssw-wdc2412-wall-diagonal-cabinet-19012,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wdc2412,OPPEIN,PB-MNW-WDC2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wdc2412-wall-diagonal-cabinet-18740,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wdc2412,OPPEIN,PB-PGW-WDC2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wdc2412-wall-diagonal-cabinet-18193,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wdc2442,OPPEIN,PB-GSS-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wdc2442-wall-diagonal-cabinet-18060,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wdc2436,OPPEIN,PB-GSS-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wdc2436-wall-diagonal-cabinet-18059,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wdc2430,OPPEIN,PB-GSS-WDC2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wdc2430-wall-diagonal-cabinet-18058,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wdc2430,OPPEIN,PLY-MNW-WDC2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wdc2430-wall-diagonal-cabinet-14046,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wdc2412,OPPEIN,PB-GSS-WDC2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wdc2412-wall-diagonal-cabinet-18057,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-wdc2442,OPPEIN,PB-SSW-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-ssw-wdc2442-wall-diagonal-cabinet-19015,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wdc2430,OPPEIN,PB-PGW-WDC2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wdc2430-wall-diagonal-cabinet-18194,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-wdc2412,OPPEIN,PLY-PGW-WDC2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-pgw-wdc2412-wall-diagonal-cabinet-16744,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-wdc2442,OPPEIN,PLY-MSO-WDC2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mso-wdc2442-wall-diagonal-cabinet-14769,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-wdc2436,OPPEIN,PLY-MSO-WDC2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mso-wdc2436-wall-diagonal-cabinet-14768,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wer2442,OPPEIN,PB-PGW-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wer2442-wall-easy-reach-cabinet-18200,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wer2430,OPPEIN,PB-PGW-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wer2430-wall-easy-reach-cabinet-18198,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-wer2442,OPPEIN,PB-SSW-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-ssw-wer2442-wall-easy-reach-cabinet-19019,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-bss-wer2436,OPPEIN,PB-BSS-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-bss-wer2436-wall-easy-reach-cabinet-17791,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wer2442,OPPEIN,PB-GSS-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wer2442-wall-easy-reach-cabinet-18064,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-wer2442,OPPEIN,PLY-PGW-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-pgw-wer2442-wall-easy-reach-cabinet-15428,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wer2436,OPPEIN,PB-GSS-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wer2436-wall-easy-reach-cabinet-18063,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wer2442,OPPEIN,PLY-MNW-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wer2442-wall-easy-reach-cabinet-13971,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-wer2436,OPPEIN,PLY-PGW-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-pgw-wer2436-wall-easy-reach-cabinet-15400,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-wer2430,OPPEIN,PLY-GSS-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-gss-wer2430-wall-easy-reach-cabinet-12180,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-wer2412,OPPEIN,PLY-GSS-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-gss-wer2412-wall-easy-reach-cabinet-12181,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-wer2442,OPPEIN,PLY-GSS-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-gss-wer2442-wall-easy-reach-cabinet-12184,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-wer2430,OPPEIN,PLY-MSO-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mso-wer2430-wall-easy-reach-cabinet-14771,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-wer2412,OPPEIN,PLY-MSO-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mso-wer2412-wall-easy-reach-cabinet-14770,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-wer2442,OPPEIN,PLY-SSW-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-ssw-wer2442-wall-easy-reach-cabinet-12509,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-bss-wer2442,OPPEIN,PB-BSS-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-bss-wer2442-wall-easy-reach-cabinet-17792,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wer2412,OPPEIN,PB-PGW-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wer2412-wall-easy-reach-cabinet-18197,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-wer2412,OPPEIN,PB-SSW-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-ssw-wer2412-wall-easy-reach-cabinet-19016,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-wer2436,OPPEIN,PLY-SSW-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-ssw-wer2436-wall-easy-reach-cabinet-12482,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wer2430,OPPEIN,PB-GSS-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wer2430-wall-easy-reach-cabinet-18062,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-gss-wer2412,OPPEIN,PB-GSS-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-gss-wer2412-wall-easy-reach-cabinet-18061,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wer2412,OPPEIN,PB-MNW-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wer2412-wall-easy-reach-cabinet-18744,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wer2430,OPPEIN,PB-MNW-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wer2430-wall-easy-reach-cabinet-18745,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wer2436,OPPEIN,PB-MNW-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wer2436-wall-easy-reach-cabinet-18746,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-mnw-wer2442,OPPEIN,PB-MNW-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-mnw-wer2442-wall-easy-reach-cabinet-18747,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-wss-wer2442,OPPEIN,PB-WSS-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-wss-wer2442-wall-easy-reach-cabinet-17928,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-wss-wer2436,OPPEIN,PB-WSS-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-wss-wer2436-wall-easy-reach-cabinet-17927,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-wss-wer2430,OPPEIN,PB-WSS-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-wss-wer2430-wall-easy-reach-cabinet-17926,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-wss-wer2412,OPPEIN,PB-WSS-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-wss-wer2412-wall-easy-reach-cabinet-17925,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-wer2430,OPPEIN,PLY-PGW-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-pgw-wer2430-wall-easy-reach-cabinet-15507,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-pgw-wer2412,OPPEIN,PLY-PGW-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-pgw-wer2412-wall-easy-reach-cabinet-15506,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-wer2436,OPPEIN,PB-SSW-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-ssw-wer2436-wall-easy-reach-cabinet-19018,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-bss-wer2412,OPPEIN,PLY-BSS-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-bss-wer2412-wall-easy-reach-cabinet-15832,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-bss-wer2430,OPPEIN,PLY-BSS-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-bss-wer2430-wall-easy-reach-cabinet-15833,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-bss-wer2436,OPPEIN,PLY-BSS-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-bss-wer2436-wall-easy-reach-cabinet-15834,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-bss-wer2442,OPPEIN,PLY-BSS-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-bss-wer2442-wall-easy-reach-cabinet-15835,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-wer2442,OPPEIN,PLY-MSO-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mso-wer2442-wall-easy-reach-cabinet-14692,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-bss-wer2412,OPPEIN,PB-BSS-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-bss-wer2412-wall-easy-reach-cabinet-17789,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-bss-wer2430,OPPEIN,PB-BSS-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-bss-wer2430-wall-easy-reach-cabinet-17790,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-wer2412,OPPEIN,PLY-SSW-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-ssw-wer2412-wall-easy-reach-cabinet-12589,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-ssw-wer2430,OPPEIN,PLY-SSW-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-ssw-wer2430-wall-easy-reach-cabinet-12590,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wer2412,OPPEIN,PLY-MNW-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wer2412-wall-easy-reach-cabinet-14049,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wer2430,OPPEIN,PLY-MNW-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wer2430-wall-easy-reach-cabinet-14050,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-gss-wer2436,OPPEIN,PLY-GSS-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-gss-wer2436-wall-easy-reach-cabinet-12185,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-wer2436,OPPEIN,PLY-MNW-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mnw-wer2436-wall-easy-reach-cabinet-13943,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mso-wer2436,OPPEIN,PLY-MSO-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-mso-wer2436-wall-easy-reach-cabinet-14665,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-ssw-wer2430,OPPEIN,PB-SSW-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-ssw-wer2430-wall-easy-reach-cabinet-19017,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pb-pgw-wer2436,OPPEIN,PB-PGW-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pb-pgw-wer2436-wall-easy-reach-cabinet-18199,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-wer2436,OPPEIN,PLY-WSS-WER2436,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-wss-wer2436-wall-easy-reach-corner-cabinet-11373,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-wer2412,OPPEIN,PLY-WSS-WER2412,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-wss-wer2412-wall-easy-reach-corner-cabinet-10017,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-wer2442,OPPEIN,PLY-WSS-WER2442,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-wss-wer2442-wall-easy-reach-corner-cabinet-11405,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-wss-wer2430,OPPEIN,PLY-WSS-WER2430,specification_hold,False,,https://www.oppeincabinetry.ca/shop/ply-wss-wer2430-wall-easy-reach-corner-cabinet-10016,SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-bss-wep1230,OPPEIN,BSS-WEP1230,specification_hold,False,,https://www.oppeincabinetry.ca/shop/bss-wep1230-wall-end-panel-blue-15557,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-bss-wep1242,OPPEIN,BSS-WEP1242,specification_hold,False,,https://www.oppeincabinetry.ca/shop/bss-wep1242-wall-end-panel-blue-15553,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-bss-wep1236,OPPEIN,BSS-WEP1236,specification_hold,False,,https://www.oppeincabinetry.ca/shop/bss-wep1236-wall-end-panel-blue-15555,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pgw-wep1230,OPPEIN,PGW-WEP1230,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pgw-wep1230-wall-end-panel-high-white-gloss-10770,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pgw-wep1242,OPPEIN,PGW-WEP1242,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pgw-wep1242-wall-end-panel-high-white-gloss-10772,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-pgw-wep1236,OPPEIN,PGW-WEP1236,specification_hold,False,,https://www.oppeincabinetry.ca/shop/pgw-wep1236-wall-end-panel-high-white-gloss-10771,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mnw-wep1242,OPPEIN,MNW-WEP1242,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mnw-wep1242-wall-end-panel-natural-wood-10417,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mnw-wep1236,OPPEIN,MNW-WEP1236,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mnw-wep1236-wall-end-panel-natural-wood-10416,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mnw-wep1230,OPPEIN,MNW-WEP1230,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mnw-wep1230-wall-end-panel-natural-wood-10415,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mso-wep1230,OPPEIN,MSO-WEP1230,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mso-wep1230-wall-end-panel-smoked-oak-10585,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mso-wep1242,OPPEIN,MSO-WEP1242,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mso-wep1242-wall-end-panel-smoked-oak-10587,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-mso-wep1236,OPPEIN,MSO-WEP1236,specification_hold,False,,https://www.oppeincabinetry.ca/shop/mso-wep1236-wall-end-panel-smoked-oak-10586,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-wss-wep1230,OPPEIN,WSS-WEP1230,specification_hold,False,,https://www.oppeincabinetry.ca/shop/wss-wep1230-wall-end-panel-white-11287,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-wss-wep1242,OPPEIN,WSS-WEP1242,specification_hold,False,,https://www.oppeincabinetry.ca/shop/wss-wep1242-wall-end-panel-white-11289,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-wss-wep1236,OPPEIN,WSS-WEP1236,specification_hold,False,,https://www.oppeincabinetry.ca/shop/wss-wep1236-wall-end-panel-white-11288,SOURCE_SPECIFICATION_HOLD: Missing or conflicting explicitly labelled W/H/D | SOURCE_SPECIFICATION_HOLD: Detailed profile/footprint or accessory specification needed for modeling
oppein-ply-mnw-w361524,OPPEIN,PLY-MNW-W361524,draft_visual_limitations,False,106,https://www.oppeincabinetry.ca/shop/ply-mnw-w361524-wall-fridge-cabinet-14034,FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified.
oppein-ply-mnw-w331224,OPPEIN,PLY-MNW-W331224,draft_visual_limitations,False,107,https://www.oppeincabinetry.ca/shop/ply-mnw-w331224-wall-fridge-cabinet-14025,FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match. | WOOD_GRAIN_APPROXIMATION: Generic oak texture/tint differs from supplier grain; drawer-front grain direction is not verified.
oppein-ply-bss-w301224,OPPEIN,PLY-BSS-W301224,draft_visual_limitations,False,108,https://www.oppeincabinetry.ca/shop/ply-bss-w301224-wall-fridge-cabinet-15790,REFERENCE_PLACEHOLDER: Representative supplier image is a placeholder. Configuration/finish cannot be photo-verified from it. | FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match.
oppein-ply-wss-w362424,OPPEIN,PLY-WSS-W362424,draft_visual_limitations,False,109,https://www.oppeincabinetry.ca/shop/ply-wss-w362424-wall-fridge-cabinet-10027,FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match.
oppein-ply-wss-w361824,OPPEIN,PLY-WSS-W361824,draft_visual_limitations,False,110,https://www.oppeincabinetry.ca/shop/ply-wss-w361824-wall-fridge-cabinet-10026,FINISH_APPROXIMATION: Finish uses generic colour/texture and lacks a calibrated supplier sample; not an exact product finish match.
